"sex","age","socprof","income","marital","depress","sport","nofriend","smoke","nociga","alcabuse","bmi"
"FEMALE",46,"EMPLOYED IN PRIVATE SECTOR",-8,"MARRIED",3,"NO",10,"YES",20,"NO",24.1671624033314
"FEMALE",55,"LONG-TERM SICK/DISABLED",900,"MARRIED",6,"YES",2,"NO",NA,"NO",35.0765306122449
"FEMALE",58,"RETIRED",2400,"SINGLE",10,"YES",10,"NO",NA,"NO",31.8877551020408
"FEMALE",36,"UNEMPLOYED",600,"DIVORCED",1,"NO",5,"NO",NA,"NO",23.5078053259871
"MALE",46,"UNEMPLOYED",530,"DIVORCED",12,"YES",5,"NO",NA,"YES",27.2508874466636
"FEMALE",41,"EMPLOYED IN PRIVATE SECTOR",3000,"MARRIED",1,"YES",0,"YES",5,"NO",22.038567493113
"MALE",53,"RETIRED",-8,"DIVORCED",3,"NO",7,"NO",NA,"NO",23.5102040816327
"FEMALE",42,"OTHER ECONOMICALLY INACTIVE",-8,"MARRIED",0,"YES",5,"NO",NA,"NO",26.0261748958953
"FEMALE",18,"PUPIL OR STUDENT",NA,"SINGLE",0,"YES",5,"NO",NA,"NO",20.7612456747405
"FEMALE",38,"EMPLOYED IN PRIVATE SECTOR",1900,"DIVORCED",1,"YES",2,"YES",10,"NO",22.4996371026274
"MALE",19,"PUPIL OR STUDENT",NA,"SINGLE",2,"NO",7,"NO",NA,"NO",21.1327134404057
"FEMALE",56,"EMPLOYED IN PUBLIC SECTOR",1500,"MARRIED",0,"YES",4,"NO",NA,"NO",33.7325012649688
"FEMALE",68,"RETIRED",950,"WIDOWED",9,"YES",0,"NO",NA,"NO",29.7056440723737
"FEMALE",59,"RETIRED",850,"MARRIED",8,"NO",20,"NO",NA,"NO",26.986001011975
"FEMALE",18,"PUPIL OR STUDENT",NA,"SINGLE",4,"NO",5,"NO",NA,"NO",20.2812330989724
"MALE",20,"PUPIL OR STUDENT",310,"SINGLE",0,"NO",4,"NO",NA,"NO",22.8395061728395
"MALE",58,"SELF-EMPLOYED",-8,"MARRIED",0,"NO",10,"YES",-8,"NO",28.5967571277417
"FEMALE",24,"UNEMPLOYED",-8,"SINGLE",5,"NO",12,"NO",NA,"NO",30.0432622977087
"FEMALE",68,"RETIRED",800,"MARRIED",11,"YES",5,"NO",NA,"NO",24.8357634994392
"MALE",28,"EMPLOYED IN PRIVATE SECTOR",2000,"MARRIED",2,"YES",5,"YES",20,"NO",22.6421929718633
"MALE",76,"RETIRED",800,"SINGLE",16,"YES",1,"NO",NA,"NO",26.346494034401
"MALE",51,"LONG-TERM SICK/DISABLED",1900,"MARRIED",6,"NO",10,"NO",NA,"NO",31.6990701606086
"FEMALE",52,"EMPLOYED IN PUBLIC SECTOR",4800,"MARRIED",5,"NO",12,"NO",NA,"YES",24.1671624033314
"MALE",33,"EMPLOYED IN PRIVATE SECTOR",-8,"MARRIED",0,"YES",1,"YES",10,"NO",27.7777777777778
"FEMALE",31,"EMPLOYED IN PUBLIC SECTOR",2000,"MARRIED",NA,"YES",2,"NO",NA,"NO",26.5337588296461
"MALE",54,"EMPLOYED IN PRIVATE SECTOR",-8,"MARRIED",6,"YES",4,"YES",20,"NO",32.9287190082645
"FEMALE",47,"EMPLOYED IN PUBLIC SECTOR",-8,"MARRIED",0,"NO",8,"NO",NA,"NO",22.2753099173554
"FEMALE",23,"UNEMPLOYED",100,"SINGLE",7,"NO",10,"NO",NA,"NO",18.5901249256395
"MALE",40,"EMPLOYED IN PRIVATE SECTOR",1400,"MARRIED",6,"NO",4,"NO",NA,"NO",29.4107588659759
"MALE",52,"UNEMPLOYED",500,"SINGLE",0,"YES",10,"NO",NA,"NO",32.8719723183391
"MALE",22,"PUPIL OR STUDENT",NA,"SINGLE",0,"NO",12,"NO",NA,"NO",25.2493372048984
"MALE",22,"EMPLOYED IN PRIVATE SECTOR",4800,"SINGLE",6,"NO",5,"YES",10,"YES",22.7266988207368
"FEMALE",49,"EMPLOYED IN PUBLIC SECTOR",2000,"MARRIED",2,"YES",3,"YES",10,"NO",23.7812128418549
"FEMALE",70,"RETIRED",4500,"WIDOWED",12,"YES",15,"NO",NA,"NO",24.65483234714
"MALE",17,"PUPIL OR STUDENT",NA,"SINGLE",2,"NO",4,"NO",NA,"NO",22.0931700542861
"FEMALE",37,"EMPLOYED IN PRIVATE SECTOR",806,"MARRIED",0,"NO",10,"YES",10,"NO",17.578125
"FEMALE",62,"LONG-TERM SICK/DISABLED",440,"MARRIED",10,"YES",8,"NO",NA,"NO",26.4721074380165
"MALE",44,"EMPLOYED IN PRIVATE SECTOR",1280,"MARRIED",0,"NO",2,"NO",NA,"NO",31.6373966942149
"MALE",59,"LONG-TERM SICK/DISABLED",780,"MARRIED",7,"YES",6,"NO",NA,"NO",32.6293520742945
"MALE",63,"RETIRED",600,"WIDOWED",10,"YES",5,"NO",NA,"YES",27.3099681383705
"MALE",67,"RETIRED",2500,"DIVORCED",11,"YES",3,"NO",NA,"NO",26.8544055741036
"FEMALE",56,"FARMER",2100,"MARRIED",6,"YES",0,"NO",NA,"NO",26.0261748958953
"MALE",64,"RETIRED",2130,"MARRIED",6,"NO",2,"NO",NA,"NO",22.7204383708109
"FEMALE",53,"OTHER ECONOMICALLY INACTIVE",NA,"MARRIED",10,"YES",10,"NO",NA,"NO",29.9967126890204
"FEMALE",45,"EMPLOYED IN PUBLIC SECTOR",1600,"MARRIED",6,"YES",3,"NO",NA,"NO",25.887573964497
"MALE",61,"RETIRED",1857,"MARRIED",4,"NO",5,"YES",10,"NO",27.8851873884593
"FEMALE",63,"LONG-TERM SICK/DISABLED",800,"WIDOWED",8,"YES",20,"NO",NA,"NO",26.4462809917355
"MALE",71,"RETIRED",1400,"MARRIED",1,"YES",2,"NO",NA,"NO",31.1791383219955
"FEMALE",68,"RETIRED",700,"DIVORCED",6,"YES",2,"NO",NA,"NO",24.9739854318418
"FEMALE",48,"FARMER",1000,"MARRIED",8,"YES",99,"YES",3,"NO",21.9261258222297
"MALE",62,"RETIRED",1000,"MARRIED",NA,"YES",9,"NO",NA,"NO",22.5981404958678
"FEMALE",50,"OTHER ECONOMICALLY INACTIVE",520,"MARRIED",5,"NO",5,"YES",15,"NO",39.4477317554241
"FEMALE",31,"EMPLOYED IN PRIVATE SECTOR",1200,"SINGLE",1,"YES",2,"NO",NA,"NO",24.6755002704164
"FEMALE",62,"RETIRED",630,"MARRIED",5,"NO",2,"NO",NA,"NO",23.2334561768947
"FEMALE",62,"RETIRED",1600,"MARRIED",2,"YES",5,"NO",NA,"NO",42.0508468037498
"FEMALE",65,"LONG-TERM SICK/DISABLED",1500,"WIDOWED",11,"YES",4,"NO",NA,"NO",27.639801313892
"FEMALE",30,NA,182,"SINGLE",1,"YES",1,"NO",NA,"NO",21.484375
"MALE",17,"PUPIL OR STUDENT",NA,"SINGLE",1,"NO",5,"NO",NA,"NO",26.8744961031981
"FEMALE",47,"EMPLOYED IN PUBLIC SECTOR",1800,"DIVORCED",9,"NO",10,"NO",NA,"NO",28.4005479635136
"FEMALE",48,"EMPLOYED IN PRIVATE SECTOR",1000,"MARRIED",6,"YES",10,"NO",NA,"NO",26.6193433895297
"FEMALE",40,"EMPLOYED IN PRIVATE SECTOR",1500,"MARRIED",5,"YES",6,"NO",NA,"NO",23.0545624644993
"FEMALE",51,"EMPLOYED IN PUBLIC SECTOR",4500,"MARRIED",3,"YES",50,"NO",NA,"NO",21.0076677987465
"FEMALE",21,"PUPIL OR STUDENT",500,"MARRIED",2,"NO",20,"NO",NA,"NO",22.4913494809689
"FEMALE",56,"UNEMPLOYED",900,"MARRIED",5,"YES",3,"NO",NA,"NO",26.078971533517
"FEMALE",39,"EMPLOYED IN PRIVATE SECTOR",3500,"MARRIED",4,"YES",4,"NO",NA,"NO",25.7777777777778
"MALE",51,"LONG-TERM SICK/DISABLED",900,"MARRIED",6,"YES",2,"YES",30,"NO",29.7441998810232
"FEMALE",30,"LONG-TERM SICK/DISABLED",480,"DIVORCED",2,"YES",5,"NO",NA,"NO",30.1102788964583
"FEMALE",73,"RETIRED",1290,"MARRIED",10,"YES",-8,"NO",NA,"NO",32.4444444444444
"MALE",60,"LONG-TERM SICK/DISABLED",1400,"MARRIED",4,"YES",15,"NO",NA,"NO",27.5482093663912
"FEMALE",64,"RETIRED",750,"MARRIED",11,"YES",3,"NO",NA,"NO",23.8751147842057
"FEMALE",72,"EMPLOYED IN PRIVATE SECTOR",1000,"WIDOWED",1,"YES",6,"NO",NA,"NO",23.8054016620499
"MALE",47,"EMPLOYED IN PRIVATE SECTOR",1200,"MARRIED",8,"YES",4,"NO",NA,"NO",30.2469135802469
"FEMALE",22,"PUPIL OR STUDENT",1100,"SINGLE",2,"NO",2,"NO",NA,"NO",23.0300453514739
"FEMALE",55,"EMPLOYED IN PUBLIC SECTOR",2400,"MARRIED",8,"NO",10,"NO",NA,"NO",22.4600343506408
"MALE",18,"PUPIL OR STUDENT",139,"SINGLE",1,"YES",4,"NO",NA,"YES",23.8754325259516
"FEMALE",28,"EMPLOYED IN PRIVATE SECTOR",3900,"SINGLE",4,"NO",5,"NO",NA,"NO",22.0580511886839
"MALE",65,"RETIRED",1200,"MARRIED",10,"YES",2,"NO",NA,"NO",32.2830578512397
"MALE",55,"EMPLOYED IN PRIVATE SECTOR",1500,"MARRIED",3,"YES",0,"NO",NA,"NO",26.2965668371074
"FEMALE",64,"RETIRED",690,"MARRIED",9,"YES",2,"NO",NA,"NO",29.6426854670726
"MALE",17,"PUPIL OR STUDENT",NA,"SINGLE",0,"NO",24,"NO",NA,"NO",32.3736848190542
"MALE",53,"EMPLOYED IN PUBLIC SECTOR",1700,"MARRIED",2,"YES",15,"NO",NA,"NO",28.735632183908
"FEMALE",45,"EMPLOYED IN PRIVATE SECTOR",-8,"MARRIED",6,"NO",5,"NO",NA,"NO",24.3865264441396
"FEMALE",61,"RETIRED",1500,"WIDOWED",0,"YES",6,"NO",NA,"NO",28.6688924372188
"MALE",47,"EMPLOYED IN PRIVATE SECTOR",5000,"MARRIED",0,"YES",30,"NO",NA,"NO",31.0204081632653
"MALE",47,"EMPLOYED IN PUBLIC SECTOR",3500,"MARRIED",2,"YES",5,"YES",20,"NO",24.6913580246914
"FEMALE",58,"RETIRED",1110,"DE FACTO SEPARATED",8,"YES",0,"NO",NA,"NO",27.2392244832559
"FEMALE",56,"RETIRED",700,"MARRIED",1,"YES",22,"NO",NA,"NO",25.2825698988697
"MALE",53,"FARMER",750,"MARRIED",3,"YES",6,"NO",NA,"NO",29.218407596786
"FEMALE",82,"RETIRED",1300,"WIDOWED",7,"YES",10,"NO",NA,"NO",27.1739130434783
"MALE",66,"RETIRED",3000,"MARRIED",3,"YES",30,"NO",NA,"NO",33.4640346133045
"MALE",63,"RETIRED",4800,"MARRIED",5,"NO",30,"NO",NA,"YES",32.6530612244898
"FEMALE",74,"LONG-TERM SICK/DISABLED",1200,"WIDOWED",4,"YES",0,"NO",NA,"NO",31.25
"FEMALE",16,"PUPIL OR STUDENT",NA,"SINGLE",0,"NO",3,"NO",NA,"NO",20.9571711629325
"MALE",29,"UNEMPLOYED",NA,"MARRIED",0,"NO",10,"NO",NA,"NO",24.2214532871972
"FEMALE",41,"EMPLOYED IN PRIVATE SECTOR",-8,"MARRIED",4,"YES",2,"NO",NA,"NO",19.53125
"FEMALE",58,"RETIRED",760,"MARRIED",5,"YES",10,"NO",NA,"NO",26.171875
"MALE",33,"EMPLOYED IN PUBLIC SECTOR",1500,"MARRIED",10,"YES",0,"YES",20,"NO",26.7299274950717
"FEMALE",53,"EMPLOYED IN PUBLIC SECTOR",2500,"MARRIED",4,"YES",3,"NO",NA,"NO",25
"FEMALE",48,"EMPLOYED IN PUBLIC SECTOR",1600,"MARRIED",5,"NO",6,"NO",NA,"NO",28.1969212010364
"MALE",26,"EMPLOYED IN PUBLIC SECTOR",1800,"SINGLE",0,"YES",5,"NO",NA,"NO",24.4192790207869
"FEMALE",87,"RETIRED",1300,"WIDOWED",14,"YES",3,"NO",NA,"NO",25.3443526170799
"FEMALE",39,"EMPLOYED IN PUBLIC SECTOR",1350,"DE FACTO SEPARATED",0,"YES",5,"YES",10,"NO",19.0039083509627
"MALE",64,"RETIRED",1500,"MARRIED",11,"YES",8,"YES",10,"NO",31.1418685121107
"MALE",20,"PUPIL OR STUDENT",NA,"SINGLE",0,"NO",2,"YES",20,"NO",25.2493372048984
"FEMALE",48,"PUPIL OR STUDENT",1300,"SINGLE",4,"YES",2,"YES",20,"NO",31.25
"FEMALE",80,"RETIRED",1600,"SINGLE",8,"YES",3,"NO",NA,"NO",22.2136784997223
"FEMALE",32,"EMPLOYED IN PRIVATE SECTOR",2000,"MARRIED",5,"NO",10,"NO",NA,"NO",23.8894628099174
"FEMALE",20,"PUPIL OR STUDENT",-8,"SINGLE",0,"YES",4,"NO",NA,"NO",16.025641025641
"MALE",77,"RETIRED",1000,"SINGLE",0,"YES",2,"NO",NA,"NO",22.1606648199446
"FEMALE",74,"RETIRED",1070,"MARRIED",11,"YES",4,"NO",NA,"NO",38.2149901380671
"MALE",37,"FARMER",-8,"MARRIED",1,"YES",3,"NO",NA,"YES",NA
"FEMALE",79,"RETIRED",900,"MARRIED",10,"YES",6,"NO",NA,"NO",23.5883292204964
"FEMALE",51,"UNEMPLOYED",650,"MARRIED",3,"NO",3,"NO",NA,"NO",NA
"MALE",51,"FARMER",-8,"MARRIED",3,"YES",2,"NO",NA,"YES",25.9515570934256
"FEMALE",42,"EMPLOYED IN PUBLIC SECTOR",2700,"MARRIED",4,"YES",7,"NO",NA,"NO",21.2585034013605
"FEMALE",29,"UNEMPLOYED",NA,"SINGLE",10,"YES",2,"YES",15,"NO",25.7116620752984
"MALE",19,"PUPIL OR STUDENT",660,"SINGLE",0,"NO",5,"NO",NA,"NO",18.788299225344
"FEMALE",20,"PUPIL OR STUDENT",NA,"SINGLE",5,"YES",2,"NO",NA,"NO",34.6020761245675
"FEMALE",27,"EMPLOYED IN PRIVATE SECTOR",2000,"MARRIED",0,"YES",5,"NO",NA,"NO",20.7612456747405
"MALE",21,"PUPIL OR STUDENT",NA,"SINGLE",3,NA,6,"NO",NA,"NO",25.1428571428571
"FEMALE",45,"EMPLOYED IN PRIVATE SECTOR",1500,"MARRIED",1,"NO",3,"YES",10,"NO",22.4913494809689
"FEMALE",32,"FARMER",NA,"MARRIED",6,"YES",2,"YES",8,"YES",24.6770213383655
"MALE",47,"EMPLOYED IN PUBLIC SECTOR",3300,"MARRIED",NA,"NO",12,"NO",NA,"NO",31.4814814814815
"FEMALE",43,"EMPLOYED IN PRIVATE SECTOR",-8,"WIDOWED",4,"YES",2,"YES",10,"NO",19.3337299226651
"FEMALE",61,"RETIRED",2000,"MARRIED",NA,"YES",3,"NO",NA,"NO",26.0374939913475
"FEMALE",20,"PUPIL OR STUDENT",NA,"SINGLE",7,"NO",1,"NO",NA,"NO",21.8299521999323
"MALE",53,"LONG-TERM SICK/DISABLED",1250,"MARRIED",4,"NO",30,"YES",40,"YES",32.6530612244898
"MALE",25,"EMPLOYED IN PRIVATE SECTOR",1400,"SINGLE",1,"NO",2,"NO",NA,"NO",25.2493372048984
"FEMALE",30,"EMPLOYED IN PRIVATE SECTOR",2000,"SINGLE",2,"NO",3,"YES",15,"NO",19.0311418685121
"MALE",62,"RETIRED",2100,"MARRIED",11,"NO",10,"NO",NA,"NO",32.1402483564646
"MALE",55,"UNEMPLOYED",7000,"MARRIED",10,"YES",3,"YES",20,"NO",23.1206235962479
"MALE",17,"PUPIL OR STUDENT",NA,"SINGLE",0,"NO",10,"NO",NA,"NO",22.1453287197232
"FEMALE",77,"RETIRED",2700,"MARRIED",3,"NO",8,"NO",NA,"NO",28.0403781445281
"FEMALE",29,"EMPLOYED IN PRIVATE SECTOR",2000,"SINGLE",0,"YES",6,"NO",NA,"NO",20.7967298935064
"FEMALE",24,"PUPIL OR STUDENT",1000,"SINGLE",0,"YES",4,"NO",NA,"NO",21.3577955953923
"MALE",27,"EMPLOYED IN PRIVATE SECTOR",1500,"SINGLE",0,"NO",2,"NO",NA,"NO",22.1606648199446
"FEMALE",16,"OTHER ECONOMICALLY INACTIVE",NA,"SINGLE",1,"YES",10,"NO",NA,"NO",22.3214285714286
"FEMALE",22,"PUPIL OR STUDENT",700,"SINGLE",0,"YES",9,"NO",NA,"NO",18.3654729109275
"MALE",55,"LONG-TERM SICK/DISABLED",1900,"MARRIED",6,"YES",3,"NO",NA,"NO",28.075042938301
"MALE",58,"UNEMPLOYED",460,"MARRIED",3,"YES",5,"NO",NA,"NO",24.6913580246914
"FEMALE",30,"EMPLOYED IN PUBLIC SECTOR",-8,"MARRIED",2,"YES",1,"NO",NA,"NO",27.4691358024691
"FEMALE",62,"LONG-TERM SICK/DISABLED",720,"MARRIED",1,"YES",0,"NO",NA,"NO",32.2830578512397
"FEMALE",51,"EMPLOYED IN PRIVATE SECTOR",1000,"MARRIED",8,"YES",30,"NO",NA,"NO",32.7186198691255
"MALE",28,"OTHER ECONOMICALLY INACTIVE",-8,"SINGLE",0,"NO",6,"NO",NA,"NO",22.353714661407
"MALE",32,"EMPLOYED IN PUBLIC SECTOR",1500,"MARRIED",0,"NO",20,"NO",NA,"NO",27.1020408163265
"FEMALE",23,"PUPIL OR STUDENT",1200,"SINGLE",6,"YES",2,"NO",NA,"NO",19.5716812826979
"FEMALE",21,"UNEMPLOYED",NA,"SINGLE",5,"YES",2,"NO",NA,"YES",30.0432622977087
"MALE",53,"EMPLOYED IN PUBLIC SECTOR",2500,"MARRIED",2,"YES",2,"NO",NA,"NO",29.0657439446367
"FEMALE",29,"EMPLOYED IN PRIVATE SECTOR",-8,"MARRIED",0,"YES",9,"NO",NA,"NO",23.1833910034602
"FEMALE",34,"EMPLOYED IN PRIVATE SECTOR",-8,"MARRIED",2,"NO",15,"YES",8,"NO",25
"MALE",44,"EMPLOYED IN PRIVATE SECTOR",890,"MARRIED",6,"YES",2,"YES",30,"NO",30.4577622502911
"FEMALE",57,"RETIRED",1060,"MARRIED",2,"NO",5,"NO",NA,"NO",27.34375
"FEMALE",61,"RETIRED",900,"WIDOWED",11,"YES",1,"NO",NA,"NO",29.7080126754187
"MALE",61,"EMPLOYED IN PRIVATE SECTOR",1500,"MARRIED",7,"YES",3,"YES",20,"YES",24.3024870597147
"MALE",55,"OTHER ECONOMICALLY INACTIVE",NA,"MARRIED",19,"YES",4,"YES",30,"NO",25.2363403300753
"MALE",52,"EMPLOYED IN PUBLIC SECTOR",1700,"MARRIED",2,"YES",7,"NO",NA,"NO",28.735632183908
"FEMALE",59,"LONG-TERM SICK/DISABLED",1000,"WIDOWED",5,"YES",2,"YES",15,"NO",20.829995193078
"MALE",27,"UNEMPLOYED",-8,"MARRIED",2,"YES",4,"YES",20,"NO",21.4691504822301
"FEMALE",78,"RETIRED",2100,"MARRIED",4,"YES",5,"NO",NA,"NO",NA
"MALE",50,"EMPLOYED IN PUBLIC SECTOR",2000,"MARRIED",0,"YES",10,"YES",20,"NO",19.53125
"MALE",52,"LONG-TERM SICK/DISABLED",800,"DIVORCED",1,"YES",5,"NO",NA,"NO",30.8248299319728
"MALE",75,"RETIRED",1700,"MARRIED",3,"YES",15,"NO",NA,"NO",28.0403781445281
"FEMALE",72,"RETIRED",736,"WIDOWED",NA,"YES",10,"NO",NA,"NO",23.4235574063058
"FEMALE",39,"EMPLOYED IN PUBLIC SECTOR",560,"WIDOWED",4,"YES",25,"NO",NA,"NO",19.4674012855831
"FEMALE",52,"EMPLOYED IN PUBLIC SECTOR",2200,"MARRIED",2,"YES",6,"NO",NA,"NO",24.8888888888889
"FEMALE",63,"RETIRED",1100,"MARRIED",5,"YES",6,"YES",10,"NO",33.4622248661511
"FEMALE",53,"OTHER ECONOMICALLY INACTIVE",NA,"MARRIED",7,"NO",10,"NO",NA,"NO",25.390625
"FEMALE",33,NA,-8,"MARRIED",0,"YES",5,"NO",NA,"NO",23.8330046022354
"FEMALE",44,"FARMER",-8,"MARRIED",14,"YES",10,"YES",2,"NO",25
"MALE",37,"EMPLOYED IN PRIVATE SECTOR",1200,"SINGLE",0,"YES",2,"YES",20,"NO",19.0194420963652
"MALE",37,"FARMER",900,"MARRIED",0,"YES",1,"NO",NA,"NO",37.037037037037
"FEMALE",59,"RETIRED",1300,"MARRIED",3,"NO",6,"NO",NA,"NO",27.34375
"FEMALE",53,"UNEMPLOYED",NA,"MARRIED",7,"YES",4,"NO",NA,"NO",26.171875
"MALE",61,"RETIRED",1400,"MARRIED",4,"YES",2,"NO",NA,"NO",30.8641975308642
"MALE",51,"EMPLOYED IN PUBLIC SECTOR",1800,"MARRIED",6,"YES",6,"NO",NA,"NO",31.7417889003976
"MALE",40,"SELF-EMPLOYED",2200,"MARRIED",1,"YES",12,"NO",NA,"NO",40.5923686346967
"MALE",59,"RETIRED",3000,"MARRIED",2,"YES",12,"NO",NA,"NO",33.6011687363039
"FEMALE",39,"EMPLOYED IN PRIVATE SECTOR",1300,"DIVORCED",4,"YES",12,"YES",30,"NO",21.09375
"FEMALE",90,"RETIRED",1300,"WIDOWED",15,"YES",4,"YES",25,"NO",20.7967298935064
"MALE",85,"RETIRED",2000,"WIDOWED",7,"YES",1,"NO",NA,"NO",24.6913580246914
"FEMALE",62,"RETIRED",1000,"MARRIED",8,"YES",2,"NO",NA,"NO",29.7441998810232
"FEMALE",41,"SELF-EMPLOYED",-8,"MARRIED",0,"NO",7,"NO",NA,"NO",26.0261748958953
"MALE",49,"LONG-TERM SICK/DISABLED",2400,"SINGLE",6,"NO",36,"NO",NA,"NO",27.681660899654
"MALE",53,"EMPLOYED IN PRIVATE SECTOR",1000,"MARRIED",2,"NO",10,"NO",NA,"NO",25.8264462809917
"FEMALE",61,"RETIRED",1370,"SINGLE",2,"YES",2,"NO",NA,"NO",21.7554685336814
"FEMALE",34,"OTHER ECONOMICALLY INACTIVE",NA,"MARRIED",1,"NO",6,"NO",NA,"NO",23.4375
"FEMALE",60,"RETIRED",2000,"MARRIED",3,"YES",8,"NO",NA,"NO",27.2392244832559
"FEMALE",40,"EMPLOYED IN PRIVATE SECTOR",1600,"DIVORCED",2,"YES",10,"YES",16,"NO",21.09375
"MALE",17,"PUPIL OR STUDENT",NA,"SINGLE",0,"NO",10,"NO",NA,"NO",18.9349112426036
"FEMALE",63,"RETIRED",775,"MARRIED",3,"NO",6,"NO",NA,"NO",27.34375
"FEMALE",40,"EMPLOYED IN PRIVATE SECTOR",2000,"MARRIED",9,"YES",2,"NO",NA,"YES",20.9572742022715
"MALE",56,"SELF-EMPLOYED",2000,"MARRIED",4,"NO",10,"NO",NA,"NO",32.6530612244898
"FEMALE",59,"EMPLOYED IN PUBLIC SECTOR",3700,"MARRIED",0,"NO",12,"NO",NA,"NO",28.125
"FEMALE",75,"RETIRED",630,"WIDOWED",8,"YES",2,"NO",NA,"NO",23.4375
"FEMALE",25,"EMPLOYED IN PRIVATE SECTOR",1000,"DE FACTO SEPARATED",4,"NO",10,"NO",NA,"NO",21.952479338843
"MALE",26,"EMPLOYED IN PRIVATE SECTOR",1400,"SINGLE",0,"NO",2,"NO",NA,"NO",21.9713358572201
"FEMALE",27,"UNEMPLOYED",NA,"MARRIED",0,"YES",10,"YES",10,"YES",23.051754907793
"FEMALE",75,"RETIRED",1100,"MARRIED",11,"YES",5,"NO",NA,"NO",31.8877551020408
"MALE",65,"RETIRED",2700,"MARRIED",4,"YES",10,"NO",NA,"NO",33.6011687363039
"FEMALE",21,NA,900,"SINGLE",0,"NO",25,"YES",3,"NO",22.9853975121687
"MALE",17,"PUPIL OR STUDENT",NA,"SINGLE",0,"NO",5,"NO",NA,"NO",19.6051919956733
"FEMALE",28,"OTHER ECONOMICALLY INACTIVE",NA,"MARRIED",0,"YES",2,"NO",NA,"NO",23.4375
"MALE",47,"FARMER",2000,"MARRIED",0,"YES",5,"YES",20,"YES",22.8571428571429
"FEMALE",38,"EMPLOYED IN PUBLIC SECTOR",2800,"MARRIED",3,"NO",3,"NO",NA,"NO",23.3066800530675
"FEMALE",54,"FARMER",-8,"MARRIED",0,"YES",10,"YES",20,"NO",28.0403781445281
"MALE",78,"LONG-TERM SICK/DISABLED",900,"WIDOWED",9,"YES",0,"NO",NA,"NO",24.21875
"FEMALE",24,"PUPIL OR STUDENT",5700,"SINGLE",NA,"NO",1,"NO",NA,"NO",19.0519737844841
"FEMALE",73,"RETIRED",1030,"WIDOWED",11,"YES",4,"NO",NA,"NO",38.2149901380671
"FEMALE",48,"OTHER ECONOMICALLY INACTIVE",500,"MARRIED",0,"YES",6,"NO",NA,"NO",20.7612456747405
"FEMALE",69,"RETIRED",2600,"WIDOWED",12,"YES",5,"NO",NA,"NO",20.7967298935064
"FEMALE",57,"EMPLOYED IN PRIVATE SECTOR",2000,"MARRIED",7,"YES",10,"NO",NA,"NO",23.051754907793
"FEMALE",41,"SELF-EMPLOYED",-8,"MARRIED",0,"YES",4,"NO",NA,"NO",26.0261748958953
"MALE",54,"EMPLOYED IN PRIVATE SECTOR",1300,"MARRIED",3,"YES",4,"NO",NA,"NO",25.2493372048984
"FEMALE",27,"EMPLOYED IN PUBLIC SECTOR",1800,"MARRIED",6,"YES",4,"NO",NA,"NO",27.681660899654
"FEMALE",32,"EMPLOYED IN PRIVATE SECTOR",1400,"MARRIED",0,"NO",4,"NO",NA,"NO",25.3515413737155
"MALE",43,"FARMER",2000,"MARRIED",8,"YES",20,"NO",NA,"NO",30.9304380760005
"MALE",27,"EMPLOYED IN PRIVATE SECTOR",1300,"MARRIED",0,"YES",10,"YES",20,"NO",24.4897959183673
"FEMALE",29,"EMPLOYED IN PRIVATE SECTOR",1385,"MARRIED",0,"NO",8,"YES",8,"NO",32.8719723183391
"FEMALE",56,"EMPLOYED IN PUBLIC SECTOR",3000,"MARRIED",0,"NO",6,"NO",NA,"NO",22.6002629848784
"MALE",48,"LONG-TERM SICK/DISABLED",316,"MARRIED",4,"YES",2,"YES",40,"NO",24.2214532871972
"MALE",55,"EMPLOYED IN PRIVATE SECTOR",1300,"MARRIED",8,"YES",5,"NO",NA,"NO",32
"MALE",35,"SELF-EMPLOYED",7500,"MARRIED",0,"NO",7,"NO",NA,"NO",24.8583651289166
"FEMALE",53,"EMPLOYED IN PUBLIC SECTOR",-8,"MARRIED",3,"YES",2,"NO",NA,"NO",30.818540433925
"FEMALE",41,"EMPLOYED IN PRIVATE SECTOR",-8,"MARRIED",4,"YES",5,"NO",NA,"NO",21.7554685336814
"FEMALE",77,"RETIRED",1400,"WIDOWED",5,"YES",5,"NO",NA,"NO",22.4913494809689
"FEMALE",26,"UNEMPLOYED",NA,"MARRIED",2,"NO",4,"NO",NA,"NO",19.4869614512472
"FEMALE",74,"RETIRED",1404,"MARRIED",6,"YES",2,"NO",NA,"NO",34.0136054421769
"FEMALE",41,"EMPLOYED IN PUBLIC SECTOR",2000,"MARRIED",0,"YES",10,"NO",NA,"NO",24.3865264441396
"MALE",61,"RETIRED",-8,"MARRIED",3,"YES",20,"NO",NA,"NO",28.9978938371845
"MALE",31,"FARMER",3500,"MARRIED",0,"YES",2,"NO",NA,"NO",31.1418685121107
"MALE",22,"OTHER ECONOMICALLY INACTIVE",NA,"SINGLE",0,"YES",10,"NO",NA,"NO",20.2812330989724
"MALE",48,"LONG-TERM SICK/DISABLED",1200,"MARRIED",8,"YES",2,"YES",20,"YES",24.7720967102656
"FEMALE",62,"OTHER ECONOMICALLY INACTIVE",490,"MARRIED",6,"YES",15,"NO",NA,"NO",29.296875
"MALE",19,"PUPIL OR STUDENT",-8,"SINGLE",1,"NO",3,"NO",NA,"NO",20.2448979591837
"FEMALE",62,"RETIRED",700,"MARRIED",1,"YES",4,"NO",NA,"NO",31.25
